video_code,points
C003269,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003270,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003271,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003272,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003275,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003277,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003278,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003279,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003282,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003283,"[626.2535717594906, 726.5239728997391, 786.3308728046084, 790.5119728853089, 974.8663607021916, 863.9796765724444, 1252.3336825137294, 949.2970098865376, 1271.3058070820396, 944.5571580357545, 1316.3646029317763, 906.638343229491, 1368.5379454946299, 860.4247876843573, 1423.0828036285218, 824.8758988034853, 1451.5409904809871, 801.1766395495706, 1340.0797586421643, 763.2578247433071, 1197.7888243798375, 737.1886395640009, 1074.4700146858206, 705.1946395712159, 997.3957586270601, 683.8653062426928, 881.1914956461598, 654.2412321752994, 791.0739039466861, 634.0968618094718, 621.5105406174131, 720.5991580862606]"
C003329,"[1455.0184542526642, 825.7124792546589, 1300.7864305124085, 951.9899909439133, 1246.805222203319, 945.8301123249252, 881.275325938913, 828.7924185641532, 622.1655260552834, 728.6943910055977, 791.8207521695647, 634.7562420660306, 1208.2472162682552, 741.0141482435738, 1436.5106114038333, 796.453055814466]"
C003333,"[796.9457851703525, 636.3061900202656, 622.6635983438636, 728.7477672629193, 1083.8173493272282, 899.7646851618285, 1310.538424225404, 967.5551751397745, 1469.3974086778674, 801.160336102998]"
C003343,"[1455.0184542526642, 825.7124792546589, 1300.7864305124085, 951.9899909439133, 1246.805222203319, 945.8301123249252, 881.275325938913, 828.7924185641532, 622.1655260552834, 728.6943910055977, 791.8207521695647, 634.7562420660306, 1208.2472162682552, 741.0141482435738, 1436.5106114038333, 796.453055814466]"
C003347,"[1467.3570161518846, 428.4003083299321, 1445.7645328282488, 459.1997014248721, 1011.5182095028634, 340.6000999580931, 1053.2794959309942, 324.01581136851]"
C003383,"[1485.0361174922214, 431.2859421566474, 1443.6138025448383, 428.64599417708115, 1359.006520950184, 413.6862889595388, 1161.5895305626566, 396.0866357624302, 1128.0991482647726, 391.686722463153, 1109.0869233108047, 397.85709646323573, 1244.4341604574224, 414.56627161939423, 1397.6194477233446, 429.6041631918663, 1481.616580652653, 441.45008361299705]"
C003398,"[1485.0361174922214, 431.2859421566474, 1443.6138025448383, 428.64599417708115, 1359.006520950184, 413.6862889595388, 1161.5895305626566, 396.0866357624302, 1128.0991482647726, 391.686722463153, 1109.0869233108047, 397.85709646323573, 1244.4341604574224, 414.56627161939423, 1397.6194477233446, 429.6041631918663, 1481.616580652653, 441.45008361299705]"
C003411,"[1485.0361174922214, 431.2859421566474, 1443.6138025448383, 428.64599417708115, 1359.006520950184, 413.6862889595388, 1161.5895305626566, 396.0866357624302, 1128.0991482647726, 391.686722463153, 1109.0869233108047, 397.85709646323573, 1244.4341604574224, 414.56627161939423, 1397.6194477233446, 429.6041631918663, 1481.616580652653, 441.45008361299705]"
C003422,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003426,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003430,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003432,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003435,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003437,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003440,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003443,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003446,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003448,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003450,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003452,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003454,"[1280.8504024000306, 303.92098517475006, 1246.5229533123281, 326.09936198499844, 1351.7971333205483, 338.4325073453407, 1415.3407271015335, 348.29294225122374, 1593.9508804745883, 380.8345064049907, 1603.6918503950255, 349.20975629566186]"
C003521,"[1485.0361174922214, 431.2859421566474, 1443.6138025448383, 428.64599417708115, 1359.006520950184, 413.6862889595388, 1161.5895305626566, 396.0866357624302, 1128.0991482647726, 391.686722463153, 1109.0869233108047, 397.85709646323573, 1244.4341604574224, 414.56627161939423, 1397.6194477233446, 429.6041631918663, 1481.616580652653, 441.45008361299705]"
C003712,"[1748.144917675502, 739.7750457423534, 1774.2315889569286, 624.833638360867, 1341.4299972423505, 537.1463791213824, 1225.2257342614503, 608.2441568831267]"
C004068,"[233.39549163561037, 777.3455243980907, 340.47110717769846, 660.9217732325184, 450.9731424171334, 559.9070479565071, 622.3658066642396, 618.7360951379919, 797.898136773499, 678.0429131098084, 1004.0921762863007, 745.9117406110812, 1230.2358763111909, 818.676585089564, 1125.608521189792, 1078.4571249487717, 700.441750131653, 1078.4571249487717, 643.5104690065057, 1051.4227746098, 585.3931195245846, 1020.6047228306778, 476.27483070138607, 961.3392386400584, 387.2209775676892, 900.2114596224654, 280.37849825812975, 816.7314572149472]"
C004072,"[481.896060341884, 575.4657397482214, 366.28467625374327, 695.620984165569, 266.0881433773548, 808.0739693253942, 438.73447694897794, 935.9314730002642, 697.7039773064133, 1079.1934951901787, 1027.5817932379082, 1079.1934951901787, 1158.6080285378005, 800.371710067872, 790.1930845769258, 672.514206393002]"
C004083,"[233.39549163561037, 777.3455243980907, 340.47110717769846, 660.9217732325184, 450.9731424171334, 559.9070479565071, 622.3658066642396, 618.7360951379919, 797.898136773499, 678.0429131098084, 1004.0921762863007, 745.9117406110812, 1230.2358763111909, 818.676585089564, 1125.608521189792, 1078.4571249487717, 700.441750131653, 1078.4571249487717, 643.5104690065057, 1051.4227746098, 585.3931195245846, 1020.6047228306778, 476.27483070138607, 961.3392386400584, 387.2209775676892, 900.2114596224654, 280.37849825812975, 816.7314572149472]"
C004100,"[233.39549163561037, 777.3455243980907, 340.47110717769846, 660.9217732325184, 450.9731424171334, 559.9070479565071, 622.3658066642396, 618.7360951379919, 797.898136773499, 678.0429131098084, 1004.0921762863007, 745.9117406110812, 1230.2358763111909, 818.676585089564, 1125.608521189792, 1078.4571249487717, 700.441750131653, 1078.4571249487717, 643.5104690065057, 1051.4227746098, 585.3931195245846, 1020.6047228306778, 476.27483070138607, 961.3392386400584, 387.2209775676892, 900.2114596224654, 280.37849825812975, 816.7314572149472]"
C004105,"[481.896060341884, 575.4657397482214, 366.28467625374327, 695.620984165569, 266.0881433773548, 808.0739693253942, 438.73447694897794, 935.9314730002642, 697.7039773064133, 1079.1934951901787, 1027.5817932379082, 1079.1934951901787, 1158.6080285378005, 800.371710067872, 790.1930845769258, 672.514206393002]"
C004124,"[233.39549163561037, 777.3455243980907, 340.47110717769846, 660.9217732325184, 450.9731424171334, 559.9070479565071, 622.3658066642396, 618.7360951379919, 797.898136773499, 678.0429131098084, 1004.0921762863007, 745.9117406110812, 1230.2358763111909, 818.676585089564, 1125.608521189792, 1078.4571249487717, 700.441750131653, 1078.4571249487717, 643.5104690065057, 1051.4227746098, 585.3931195245846, 1020.6047228306778, 476.27483070138607, 961.3392386400584, 387.2209775676892, 900.2114596224654, 280.37849825812975, 816.7314572149472]"
C004127,"[481.896060341884, 575.4657397482214, 366.28467625374327, 695.620984165569, 266.0881433773548, 808.0739693253942, 438.73447694897794, 935.9314730002642, 697.7039773064133, 1079.1934951901787, 1027.5817932379082, 1079.1934951901787, 1158.6080285378005, 800.371710067872, 790.1930845769258, 672.514206393002]"
C004135,"[233.39549163561037, 777.3455243980907, 340.47110717769846, 660.9217732325184, 450.9731424171334, 559.9070479565071, 622.3658066642396, 618.7360951379919, 797.898136773499, 678.0429131098084, 1004.0921762863007, 745.9117406110812, 1230.2358763111909, 818.676585089564, 1125.608521189792, 1078.4571249487717, 700.441750131653, 1078.4571249487717, 643.5104690065057, 1051.4227746098, 585.3931195245846, 1020.6047228306778, 476.27483070138607, 961.3392386400584, 387.2209775676892, 900.2114596224654, 280.37849825812975, 816.7314572149472]"
C004139,"[481.896060341884, 575.4657397482214, 366.28467625374327, 695.620984165569, 266.0881433773548, 808.0739693253942, 438.73447694897794, 935.9314730002642, 697.7039773064133, 1079.1934951901787, 1027.5817932379082, 1079.1934951901787, 1158.6080285378005, 800.371710067872, 790.1930845769258, 672.514206393002]"
C004145,"[481.896060341884, 575.4657397482214, 366.28467625374327, 695.620984165569, 266.0881433773548, 808.0739693253942, 438.73447694897794, 935.9314730002642, 697.7039773064133, 1079.1934951901787, 1027.5817932379082, 1079.1934951901787, 1158.6080285378005, 800.371710067872, 790.1930845769258, 672.514206393002]"
