video_code,points
C001254,"[1918.463994514266, 440.83399157402977, 1803.3242303229279, 419.6131123979028, 1683.0232518055286, 393.42133217915097, 1576.603155424752, 383.40682797786354, 1528.0200679465715, 381.8661350238193, 1464.7849382130669, 390.3399462710625, 1426.9980923967041, 407.287568765549, 1375.3303644437185, 516.6767685026891, 1247.7959499890874, 800.9709695818677, 1091.6360259520786, 1074.443968924718, 1918.463994514266, 1078.4571373469191]"
C001254,"[561.9299934124375, 222.99962520939863, 602.9116454348483, 225.64081313061735, 646.9779379320642, 230.92318897305466, 703.8234552534727, 235.32516884175243, 720.1279834774425, 242.36833663166894, 717.0433430026375, 251.1722963690645, 694.5695338290574, 266.139027922637, 554.4387236879107, 297.8332829772611, 444.3295664001228, 316.0594594225416, 432.60793259586336, 249.50152380783095]"
C001028,"[1106.1975344178436, 1065.671749854449, 1291.1757489588688, 622.0216166211654, 1395.996737198783, 363.22570556841674, 1479.2369337422442, 347.82118705337217, 1614.8876244056628, 357.0638981623989, 1718.1671275244016, 410.97971296505483, 1701.2107911914743, 501.86637220381783, 1681.1714846161965, 671.3160758693081, 1722.7915828879275, 1056.4290387454223]"
C001028,"[2.494187656393693, 417.1415203710727, 304.6252714067347, 324.71440928080534, 560.5118015218195, 252.31317226009585, 797.9005101828018, 212.26142412097997, 710.0358582758148, 184.53329079389974, 631.420117095879, 216.8827796754933, 14.826068625795383, 363.22570556841674]"
C000954,"[318.0515210476492, 293.9997893735735, 466.41946396076304, 317.1065671461403, 495.3223099827983, 367.1712523200352, 402.8332027122857, 380.65020602069916, 231.3429829815437, 413.3848078651689, 223.6355573756677, 509.6630485841974, 237.12355218595076, 663.708233734643, 260.2458290035788, 1079.6302336408464, 0.12021480526229789, 1073.8535391977048, 9.754496812607355, 411.4592430507884, 129.21959370368606, 355.6178634337517]"
C000954,"[1905.7811958581149, 501.96078932667507, 1918.463994514266, 265.1163171578649, 1834.4875090037613, 224.67945605587286, 1751.6326837405938, 197.72154865454502, 1628.3138740465774, 220.82832642711176, 1562.8007563966305, 226.60502087025355, 1454.896797914366, 242.00953938529807, 1335.4317010232874, 242.00953938529807, 1269.918583373341, 232.3817153133952, 1250.650019358651, 195.79598384016435, 1173.5757632998902, 207.34937272644777, 1142.746060876386, 230.45615049901465, 1312.3094242056593, 301.70204863109575, 1362.4076906438536, 320.9576967749015, 1682.26585328771, 423.01263193707166]"
S001605,"[804.0664506675025, 409.43926111355046, 612.9222956417766, 480.30004628275543, 478.8130900995334, 566.565349967005, 432.56853646427703, 588.1316758880674, 381.6995274654952, 566.565349967005, 1.542862653080904, 731.3936980779819, 2.494187656393693, 1074.9144609634757, 1192.5207012036553, 1068.752653557458, 1177.1058499919031, 951.6783128431193, 1150.9006029319246, 836.1444239802848, 1100.0315939331429, 729.8532462264775, 1067.6604063884633, 623.5620684726699, 1029.123278359083, 549.620379600456, 993.6691205720533, 508.02817960983566]"
C001233,"[1269.1151091340912, 1078.4571373469191, 1556.216712952974, 581.5538191351596, 1617.8761177999825, 581.5538191351596, 1664.1206714352386, 398.6251617690054, 1718.0726506763713, 358.1883006670135, 1883.7823012027059, 358.1883006670135, 1825.9766091586355, 433.2853284278558, 1862.5868807865468, 568.0748654344957, 1918.463994514266, 697.087707997994, 1918.463994514266, 1078.4571373469191]"
C001233,"[655.1376154179313, 261.31419409309024, 666.6987538267454, 282.4954070512765, 679.2233204362939, 290.8395212469257, 864.2015349773189, 249.43987773774342, 886.3603835942126, 234.35628669176228, 873.1935315175077, 220.23547805297142, 812.8186976048121, 217.34713083140056, 744.7364380862404, 245.58874810898223]"
S001095,"[1909.6349086610528, 1001.109977911006, 1005.9392563720864, 775.8188946284794, 9.754496812607355, 442.69618174064055, 0.12021480526234173, 527.4210335733857, 156.19558332425234, 612.1458854061307, 98.3898912801819, 687.2429131669729, 25.16934802435941, 731.5309038977263, 614.7874068738769, 1068.5047464143258, 1919.2691906683979, 1078.1325704862288]"
C001257,"[714.9337366610152, 334.80175446931815, 758.942908103963, 343.8377855683127, 810.3535826840483, 356.6768935186813, 816.5228636336585, 380.3008521473594, 793.3880600726201, 394.16708873375745, 710.6168739986829, 418.30461168045036, 661.2626264018011, 424.4673834966272, 492.63561377912157, 467.0932218918508, 345.0459556114033, 491.48105234010836, 349.06110256607536, 413.5482832315787, 515.1328412883765, 377.86771032002906, 609.2143757699325, 359.3793948714983]"
C000125,"[812.8002854966179, 239.2691473835939, 864.9059308799539, 256.54983699207105, 852.7297184794073, 261.41518316273704, 842.5828748122852, 269.52409344718035, 727.3147307537783, 303.17607112762005, 515.1324796779244, 320.9258739479379, 560.9064946129762, 298.3107249569541, 767.0447851203421, 250.05399806190343]"
C000448,"[1.542862653080904, 823.1820905894501, 150.08325042057047, 645.3597526883473, 90.7632412897029, 632.3194479089331, 1.542862653080904, 593.1985335706903, 1.542862653080904, 422.4890891856315, 80.08563964614673, 405.8923376481953, 166.6928529772134, 394.037515121455, 310.2472750739128, 366.7714233099525, 374.3128849352498, 357.2875652885604, 415.8368913268571, 352.5456362778643, 457.36089771846446, 353.7311185305383, 494.1393033796023, 359.65852979390843, 522.4224318277568, 371.4115897627706, 553.268836575808, 389.9051129044853, 574.8145157975823, 413.00523116423943, 740.9105413640115, 846.8917356429307, 846.8047494082467, 1078.4571373469191, 1.542862653080904, 1078.4571373469191]"
C000448,"[1918.463994514266, 522.8115073015503, 1573.623161284202, 412.10005960906034, 1340.7435804870393, 335.983574389722, 1271.0756463583832, 322.33545649870194, 1237.7615292304881, 310.6228918422827, 1223.5721830463845, 304.45838412837776, 1210.6166930522031, 295.2116225575204, 1209.9997649572422, 277.95100095858663, 1231.5922482808778, 263.77263321660536, 1266.1402215986952, 258.84102704548144, 1306.751763214432, 257.9128488099078, 1371.1987159916102, 268.3704958245679, 1733.5556513788274, 289.2715035247684, 1837.9588674491542, 256.0780004498958, 1918.463994514266, 266.747340723962, 1918.463994514266, 435.08582060367286]"
S001092,"[1909.6349086610528, 1001.109977911006, 1005.9392563720864, 775.8188946284794, 9.754496812607355, 442.69618174064055, 0.12021480526234173, 527.4210335733857, 156.19558332425234, 612.1458854061307, 98.3898912801819, 687.2429131669729, 25.16934802435941, 731.5309038977263, 614.7874068738769, 1068.5047464143258, 1919.2691906683979, 1078.1325704862288]"
S000608,"[1129.3198112354717, 1070.2931054089624, 1910.8527676713027, 1064.1312980029445, 1907.7697974289524, 303.1480833597429, 1735.1234638573292, 283.12220929018497, 1528.564457619851, 287.74356484469837, 1388.2893115929069, 300.06717965673397, 1271.1364423835907, 535.7563129369158]"
C003032,"[690.5256887895761, 727.4237342555375, 725.9990542498349, 833.7315480845891, 746.0492173360682, 913.8475816948891, 801.5727458825602, 1078.4571373469191, 8.770158803377535e-14, 1078.4571373469191, 1.542862653080904, 972.3939139485697, 385.14628178386977, 750.5341285662009, 440.6698103303618, 702.7726469908299, 465.34693412880273, 688.9064104044319]"
S000354,"[0.3857156632704014, 496.1031312022409, 0.8200356457182341, 568.5157000423197, 367.45793216507894, 377.4697737408355, 503.90494006386683, 308.1385908088454, 537.8359852867229, 300.4351260386242, 664.3062447537326, 243.42948673898783, 692.0680090269786, 223.4004783364129, 672.0178459407455, 206.4528558419264, 631.917519768279, 197.20869811766104, 548.6322269485411, 206.4528558419264, 562.5131090851638, 237.26671492281093]"
S000354,"[1078.1407238748063, 1078.4571373469191, 1128.5446362119023, 827.3521163217523, 1150.137119535538, 656.3351984228407, 1168.6449623843687, 529.9983761912141, 1188.695125470602, 409.8243257757643, 1199.4913671324198, 306.59789785480166, 1202.5760076072252, 240.3481008308993, 1293.5729016139758, 226.48186424450134, 1364.5196325344934, 221.85978538236864, 1396.9083575199472, 218.77839947428023, 1421.585481318388, 215.6970135661917, 1435.466363455011, 212.61562765810328, 1432.381722980206, 235.72602196876673, 1359.8926718222858, 255.75503037134166, 1386.1121158581293, 322.0048273952434, 1460.143487253452, 452.9637284890027, 1503.3284539007236, 546.9459986857006, 1460.143487253452, 546.9459986857006, 1623.7365078559608, 1078.4571373469191]"
M100748,"[0.5059304685325677, 695.8031273130199, 127.36182313412222, 623.9989968614955, 272.9465290228919, 549.5438240387801, 461.6019656763475, 463.28732455889195, 641.427767947756, 390.095385079742, 704.6823117078229, 369.67525050592883, 731.954740774769, 364.9353986551459, 807.84323904801, 340.05117643853544, 893.2177996054062, 310.42710237114204, 931.1620487420267, 291.4676949680103, 959.6202355944921, 274.87821349026984, 956.0629622379339, 257.10376904983394, 911.004166388197, 246.43910238557228, 876.6171906081346, 239.32932460939787, 741.4408030589241, 247.62406534826798, 675.0383670698382, 247.62406534826798, 565.9486508020541, 248.80902831096378, 520.8898549523171, 268.95339867679127, 463.9734812473864, 312.7970282965335, 238.67950199870194, 406.4091023494966, 122.47523901780164, 458.54747270810896, 0.385715663270226, 515.7014591254901]"
M100748,"[1470.3116491261183, 1078.4571373469191, 1532.3567696363966, 929.821893782432, 1595.5828889541158, 739.1601929690361, 1640.3473583090026, 557.0020451317114, 1669.5257287898787, 411.12457906840757, 1712.26443233412, 355.2842437324365, 1763.8862596478943, 337.73025751761827, 1844.5075066743766, 338.6734957675968, 1918.463994514266, 347.91560417622946, 1918.463994514266, 1078.4571373469191]"
S000433,"[1124.695355871946, 1078.4571373469191, 1272.2625462548212, 786.2923977970103, 1355.9181240482274, 592.7530314425808, 1417.577528895236, 438.7078462921351, 1456.1146569246162, 350.9020907563811, 1465.3635676516674, 333.957120389832, 1499.9782367754913, 323.17497447911694, 1541.5983350472218, 318.55361892460354, 1581.6769481977776, 315.9861991720961, 1653.4247524350428, 323.17395742930086, 1727.4160382514528, 329.3357648353187, 1804.4902943102131, 343.19983149885877, 1918.463994514266, 364.2526772645672, 1918.463994514266, 1078.4571373469191]"
S000433,"[560.5118015218195, 204.0456847081037, 603.6733849147255, 207.12658841111264, 649.9179385499817, 207.12658841111264, 705.4114029122892, 205.5861365596082, 726.992194608742, 228.69291433217504, 705.4114029122892, 233.31426988668838, 680.7476409734859, 244.09743284721958, 626.7956617323536, 251.7996921047419, 579.009622975922, 261.04240321376864, 509.64279252303743, 276.4469217288132, 420.2366554948753, 291.8514402438578, 329.28903334553803, 313.4177661649202, 222.92655998444866, 336.524543937487, 99.607750290432, 361.1717735615583, 8.770158803377535e-14, 387.35945503713407, 8.770158803377535e-14, 341.14589949200035, 79.56844371515429, 321.12002542244244, 176.68200634919245, 305.7155069073979, 400.1973489195978, 257.9614995107597, 440.27596207015324, 251.7996921047419, 423.319625737226, 244.09743284721958, 421.7781406160507, 233.31426988668838, 447.9833876760293, 227.15246248067055, 483.4375454630591, 227.15246248067055, 526.599128855965, 213.28839581713046]"
C001166,"[226.09009592239738, 339.55689542299075, 341.80131377842565, 341.09889021522395, 476.0263264914185, 348.80886417638976, 516.1395486815084, 354.97684334532255, 619.5082366328936, 675.7117601298224, 770.7042279647707, 1070.4624269415147, 2.3817414007426154, 1075.0884113182142, 1.542862653080904, 882.3390622890677, 244.6038907793619, 415.11464024241627]"
S000577,"[1211.3318567430601, 1075.0271419852802, 1806.667468380447, 1065.787324056798, 1584.573354194479, 289.64261806430824, 1689.4511303378529, 261.9231642788622, 1800.4981874308369, 258.8432249693681, 1802.0405076682393, 249.60340704088614, 1578.4040732448689, 240.36358911240413, 1445.7645328282488, 268.0830428978502]"
S001800,"[738.0718120025336, 424.7921468876692, 1018.0574269062764, 424.7921468876692, 1318.994346326626, 409.56739054629776, 1530.4120555396557, 381.02097240622624, 1692.308499531616, 342.95908155279744, 1768.4950614101856, 306.80028524204005, 1722.7831242830437, 291.5755289006686, 1684.6898433437589, 272.5445834739542, 1598.9799612303686, 302.9940961566972, 1490.414110553407, 323.928136126083, 1296.1383777630551, 339.15289246745454, 1168.5258866164513, 344.86217609546884, 1031.3900752350262, 352.4745542661546, 903.7775840884224, 354.3776488088261, 781.8790850827111, 358.18383789416896, 738.0718120025336, 360.0869324368404]"
S001800,"[1.542862653080904, 540.595123532264, 93.25564744944191, 439.0812756097654, 212.91500481945363, 325.53615682237825, 219.68817599134107, 311.2490226703229, 262.5849267466283, 269.1395746432124, 194.85321502775378, 257.85827370954956, 138.82893755115143, 263.20475828945933, 90.24534915082526, 293.95407080204546, 33.802256051763145, 327.792020109545, 0.38571566327020407, 351.07063332459967]"
S001800,"[1051.7677256881718, 508.3419021615668, 1113.4788408098132, 597.749283776271, 1235.3582931750548, 751.8999417326576, 1341.8099667598856, 889.0940273138415, 1443.6333067105938, 1027.8296194745894, 1483.7455315396605, 1077.1578300206334, 1619.5099848072712, 1075.6163234410692, 1519.2294227346044, 963.0863431329072, 1369.5799685646243, 799.6866456991373, 1199.8744019801109, 599.2907903558348, 1115.0216186878542, 503.7173824228752]"
S000630,"[129.48509456169393, 1070.7578915913673, 694.0540201921143, 1063.0556323338449, 545.6860772790005, 645.2080676132612, 482.0998160305232, 602.8456416968886, 401.17184716882457, 566.2599102236578, 335.65872951887826, 545.0786972654714, 252.80390425571073, 537.3764380079492, 181.51021740135732, 537.3764380079492, 108.28967414553485, 537.3764380079492, 0.385715663270226, 531.5997435648076, 19.388778819952456, 744.5819559386272, 200.77878141604737, 810.8066416499902]"
S000630,"[1375.5994654166368, 334.5140244809571, 1300.5358421246267, 328.4861694098528, 1241.5572809666187, 319.1095059659126, 1220.7807423768659, 324.4675993624498, 1208.0467348541142, 337.86283285379295, 1210.7275785431145, 356.61615974167324, 1222.1211642213661, 370.0113932330164, 1235.525382666368, 382.0671033752252, 1252.2806557226204, 393.45305184286684, 1271.716772467873, 402.829715286807, 1297.8549984356264, 414.8854254290157, 1322.6528025588798, 425.6016122220903, 1356.8335595936344, 431.6294672931947, 1395.0355821618896, 443.01541576083633, 1499.5884860329038, 481.86159288573134, 1619.5562411156702, 527.4053867562978, 1913.488621463991, 615.569113375129, 1911.5617650625222, 548.1743448718088, 1524.2636283672505, 436.4915856377357]"
S000630,"[203.86499792219828, 385.4352358261785, 303.841318638419, 391.5970432321963, 399.413396151282, 392.0371723326262, 423.6367337697495, 387.63588132832774, 423.1963094494137, 359.9077480012475]"
S000591,"[1.542862653080904, 561.6532985724729, 291.07553142708315, 544.3232152430477, 439.443474340197, 669.4849281777848, 595.5188428591869, 1068.076844754563, 1.542862653080904, 1071.9279743833242]"
S000591,"[1894.220057449301, 937.1384373766841, 1506.9219207540295, 758.060909639291, 1291.1140037895002, 627.1225022614123, 1210.1860349278015, 528.9186967280032, 1339.285413826225, 511.5886133985781, 1454.8967979143656, 507.7374837698169]"
C001201,"[745.9159845476397, 1070.7189073683023, 533.8872040838744, 666.4261546356546, 495.33651672682623, 612.5204542713017, 425.94527948413935, 577.8667897513603, 281.3802018952085, 550.9139395691839, 131.03252120272032, 548.9887359847427, 38.51087154580454, 558.6147539069486, 107.90210878849138, 685.6781904800664, 117.53978062775344, 708.7806334933606, 233.19184269889809, 728.0326693377724, 213.91649902037403, 1066.8685001994202]"
S001642,"[1212.4711542868047, 1078.7286777330444, 1406.4534013465332, 577.1626433119899, 1444.199659788227, 451.53353989841855, 1454.752377202034, 428.4339950772135, 1505.3602899128414, 382.16077905571376, 1628.745908905046, 362.7085307852254, 1738.7376942566493, 372.4346549204696, 1840.9666510283466, 395.36714343906164, 1758.0669382679594, 576.3135778718347, 1717.5810320361422, 607.1129709667747, 1825.5434486543215, 1078.7286777330444]"
